match_id,inning,batting_team,bowling_team,over,ball,batter,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,wicket_type,player_dismissed,ball_speed
16,1,CSK,DC,13,3,Rachin Ravindra,Devon Conway,Tushar Deshpande,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,13,4,Ravindra Jadeja,Devon Conway,Tushar Deshpande,0,0,0,0,0,0,bowled,Rachin Ravindra,0.0
16,1,CSK,DC,13,5,Ravindra Jadeja,Devon Conway,Tushar Deshpande,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,13,6,Ravindra Jadeja,Devon Conway,Tushar Deshpande,4,0,0,0,0,0,,,0.0
16,1,CSK,DC,14,1,Ravindra Jadeja,Devon Conway,Matheesha Pathirana,0,0,0,0,0,0,,,142.6
16,1,CSK,DC,14,2,Devon Conway,Ravindra Jadeja,Matheesha Pathirana,1,0,0,0,0,0,,,146.3
16,1,CSK,DC,14,3,Ravindra Jadeja,Devon Conway,Matheesha Pathirana,1,0,0,0,0,0,,,137.9
16,1,CSK,DC,14,4,Devon Conway,Ravindra Jadeja,Matheesha Pathirana,1,0,0,0,0,0,,,140.2
16,1,CSK,DC,14,5,Ravindra Jadeja,Devon Conway,Matheesha Pathirana,1,0,0,0,0,0,,,141.8
16,1,CSK,DC,14,6,Devon Conway,Ravindra Jadeja,Matheesha Pathirana,1,0,0,0,0,0,,,150.0
16,1,CSK,DC,15,1,Devon Conway,Ravindra Jadeja,Maheesh Theekshana,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,15,2,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,15,3,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,15,4,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,4,0,0,0,0,0,,,0.0
16,1,CSK,DC,15,5,Devon Conway,Ravindra Jadeja,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,15,6,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,16,1,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,16,2,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,4,0,0,0,0,0,,,0.0
16,1,CSK,DC,16,3,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,2,0,0,0,0,0,,,0.0
16,1,CSK,DC,16,4,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,16,5,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,6,0,0,0,0,0,,,0.0
16,1,CSK,DC,16,6,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,17,1,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,17,2,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,4,0,0,0,0,0,,,0.0
16,1,CSK,DC,17,3,Devon Conway,Ravindra Jadeja,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,17,4,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,17,5,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,17,6,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,18,1,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,18,2,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,18,3,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,18,4,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,2,0,0,0,0,0,,,0.0
16,1,CSK,DC,18,5,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,18,6,Ravindra Jadeja,Devon Conway,Mukesh Choudhary,4,0,0,0,0,0,,,0.0
16,1,CSK,DC,19,1,Devon Conway,Ravindra Jadeja,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,19,2,Devon Conway,Ravindra Jadeja,Maheesh Theekshana,0,0,0,0,0,0,,,0.0
16,1,CSK,DC,19,3,Ravindra Jadeja,Devon Conway,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,19,4,MS Dhoni,Devon Conway,Maheesh Theekshana,0,0,0,0,0,0,caught,Ravindra Jadeja,0.0
16,1,CSK,DC,19,5,Devon Conway,MS Dhoni,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,1,CSK,DC,19,6,MS Dhoni,Devon Conway,Maheesh Theekshana,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,0,1,Prithvi Shaw,David Warner,Axar Patel,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,0,2,Prithvi Shaw,David Warner,Axar Patel,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,0,3,Prithvi Shaw,David Warner,Axar Patel,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,0,4,Prithvi Shaw,David Warner,Axar Patel,6,0,0,0,0,0,,,0.0
16,2,DC,CSK,0,5,Prithvi Shaw,David Warner,Axar Patel,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,0,6,Prithvi Shaw,David Warner,Axar Patel,6,0,0,0,0,0,,,0.0
16,2,DC,CSK,1,1,David Warner,Prithvi Shaw,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,1,2,Prithvi Shaw,David Warner,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,1,3,David Warner,Prithvi Shaw,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,1,4,Prithvi Shaw,David Warner,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,1,5,Prithvi Shaw,David Warner,Kuldeep Yadav,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,1,6,Prithvi Shaw,David Warner,Kuldeep Yadav,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,2,1,Prithvi Shaw,David Warner,Axar Patel,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,2,2,David Warner,Prithvi Shaw,Axar Patel,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,2,3,David Warner,Prithvi Shaw,Axar Patel,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,2,4,Prithvi Shaw,David Warner,Axar Patel,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,2,5,Prithvi Shaw,David Warner,Axar Patel,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,2,6,Prithvi Shaw,David Warner,Axar Patel,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,3,1,Prithvi Shaw,David Warner,Kuldeep Yadav,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,3,2,Prithvi Shaw,David Warner,Kuldeep Yadav,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,3,3,David Warner,Prithvi Shaw,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,3,4,David Warner,Prithvi Shaw,Kuldeep Yadav,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,3,5,Prithvi Shaw,David Warner,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,3,6,Rishabh Pant,David Warner,Kuldeep Yadav,0,1,1,0,0,0,caught,Prithvi Shaw,0.0
16,2,DC,CSK,4,1,Rishabh Pant,David Warner,Axar Patel,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,4,2,Rishabh Pant,David Warner,Axar Patel,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,4,3,David Warner,Rishabh Pant,Axar Patel,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,4,4,David Warner,Rishabh Pant,Axar Patel,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,4,5,Axar Patel,Rishabh Pant,Axar Patel,0,0,0,0,0,0,caught,David Warner,0.0
16,2,DC,CSK,4,6,Axar Patel,Rishabh Pant,Axar Patel,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,5,1,Rishabh Pant,Axar Patel,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,5,2,Axar Patel,Rishabh Pant,Kuldeep Yadav,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,5,3,Axar Patel,Rishabh Pant,Kuldeep Yadav,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,5,4,Axar Patel,Rishabh Pant,Kuldeep Yadav,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,5,5,Axar Patel,Rishabh Pant,Kuldeep Yadav,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,5,6,Axar Patel,Rishabh Pant,Kuldeep Yadav,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,6,1,Rishabh Pant,Axar Patel,Op Bowler 1,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,6,2,Axar Patel,Rishabh Pant,Op Bowler 1,1,1,1,0,0,0,,,0.0
16,2,DC,CSK,6,3,Axar Patel,Rishabh Pant,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,6,4,Rishabh Pant,Axar Patel,Op Bowler 1,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,6,5,Rishabh Pant,Axar Patel,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,6,6,Rishabh Pant,Axar Patel,Op Bowler 1,6,1,1,0,0,0,,,0.0
16,2,DC,CSK,7,1,Axar Patel,Rishabh Pant,Ravindra Jadeja,1,1,1,0,0,0,,,0.0
16,2,DC,CSK,7,2,Rishabh Pant,Axar Patel,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,7,3,Rishabh Pant,Axar Patel,Ravindra Jadeja,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,7,4,Axar Patel,Rishabh Pant,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,7,5,Axar Patel,Rishabh Pant,Ravindra Jadeja,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,7,6,Axar Patel,Rishabh Pant,Ravindra Jadeja,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,8,1,Axar Patel,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,8,2,Axar Patel,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,8,3,Rishabh Pant,Axar Patel,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,8,4,Axar Patel,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,8,5,Rishabh Pant,Axar Patel,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,8,6,Rishabh Pant,Axar Patel,MS Dhoni,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,9,1,Rishabh Pant,Axar Patel,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,9,2,Rishabh Pant,Axar Patel,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,9,3,Axar Patel,Rishabh Pant,Op Bowler 1,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,9,4,Axar Patel,Rishabh Pant,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,9,5,Rishabh Pant,Axar Patel,Op Bowler 1,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,9,6,Rishabh Pant,Axar Patel,Op Bowler 1,6,0,0,0,0,0,,,0.0
16,2,DC,CSK,10,1,Rishabh Pant,Axar Patel,Ravindra Jadeja,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,10,2,Axar Patel,Rishabh Pant,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,10,3,Kuldeep Yadav,Rishabh Pant,Ravindra Jadeja,0,0,0,0,0,0,bowled,Axar Patel,0.0
16,2,DC,CSK,10,4,Rishabh Pant,Kuldeep Yadav,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,10,5,Rishabh Pant,Kuldeep Yadav,Ravindra Jadeja,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,10,6,Rishabh Pant,Kuldeep Yadav,Ravindra Jadeja,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,11,1,Rishabh Pant,Kuldeep Yadav,MS Dhoni,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,11,2,Rishabh Pant,Kuldeep Yadav,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,11,3,Kuldeep Yadav,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,11,4,Rishabh Pant,Kuldeep Yadav,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,11,5,Rishabh Pant,Kuldeep Yadav,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,11,6,Kuldeep Yadav,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,12,1,Rishabh Pant,Kuldeep Yadav,Op Bowler 1,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,12,2,Kuldeep Yadav,Rishabh Pant,Op Bowler 1,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,12,3,Kuldeep Yadav,Rishabh Pant,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,12,4,Kuldeep Yadav,Rishabh Pant,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,12,5,Kuldeep Yadav,Rishabh Pant,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,12,6,Kuldeep Yadav,Rishabh Pant,Op Bowler 1,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,13,1,Kuldeep Yadav,Rishabh Pant,Ravindra Jadeja,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,13,2,Rishabh Pant,Kuldeep Yadav,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,13,3,Kuldeep Yadav,Rishabh Pant,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,13,4,Rishabh Pant,Kuldeep Yadav,Ravindra Jadeja,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,13,5,Kuldeep Yadav,Rishabh Pant,Ravindra Jadeja,1,1,1,0,0,0,,,0.0
16,2,DC,CSK,13,6,Kuldeep Yadav,Rishabh Pant,Ravindra Jadeja,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,14,1,Kuldeep Yadav,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,14,2,Kuldeep Yadav,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,14,3,Kuldeep Yadav,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,14,4,Kuldeep Yadav,Rishabh Pant,MS Dhoni,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,14,5,Kuldeep Yadav,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,14,6,Rishabh Pant,Kuldeep Yadav,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,15,1,Kuldeep Yadav,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,15,2,Rishabh Pant,Kuldeep Yadav,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,15,3,Rishabh Pant,Kuldeep Yadav,MS Dhoni,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,15,4,Rishabh Pant,Kuldeep Yadav,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,15,5,Kuldeep Yadav,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,15,6,Kuldeep Yadav,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,16,1,Kuldeep Yadav,Rishabh Pant,Sameer Rizvi,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,16,2,Kuldeep Yadav,Rishabh Pant,Sameer Rizvi,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,16,3,Tail 1,Rishabh Pant,Sameer Rizvi,0,0,0,0,0,0,bowled,Kuldeep Yadav,0.0
16,2,DC,CSK,16,4,Rishabh Pant,Tail 1,Sameer Rizvi,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,16,5,Rishabh Pant,Tail 1,Sameer Rizvi,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,16,6,Rishabh Pant,Tail 1,Sameer Rizvi,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,17,1,Tail 1,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,17,2,Tail 1,Rishabh Pant,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,17,3,Rishabh Pant,Tail 1,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,17,4,Rishabh Pant,Tail 1,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,17,5,Tail 1,Rishabh Pant,MS Dhoni,1,1,1,0,0,0,,,0.0
16,2,DC,CSK,17,6,Rishabh Pant,Tail 1,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,18,1,Rishabh Pant,Tail 1,Sameer Rizvi,4,0,0,0,0,0,,,0.0
16,2,DC,CSK,18,2,Rishabh Pant,Tail 1,Sameer Rizvi,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,18,3,Tail 1,Rishabh Pant,Sameer Rizvi,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,18,4,Rishabh Pant,Tail 1,Sameer Rizvi,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,18,5,Rishabh Pant,Tail 1,Sameer Rizvi,6,1,1,0,0,0,,,0.0
16,2,DC,CSK,18,6,Tail 1,Rishabh Pant,Sameer Rizvi,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,19,1,Rishabh Pant,Tail 1,MS Dhoni,1,0,0,0,0,0,,,0.0
16,2,DC,CSK,19,2,Rishabh Pant,Tail 1,MS Dhoni,2,0,0,0,0,0,,,0.0
16,2,DC,CSK,19,3,Rishabh Pant,Tail 1,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,19,4,Rishabh Pant,Tail 1,MS Dhoni,6,0,0,0,0,0,,,0.0
16,2,DC,CSK,19,5,Rishabh Pant,Tail 1,MS Dhoni,0,0,0,0,0,0,,,0.0
16,2,DC,CSK,19,6,Tail 1,Rishabh Pant,MS Dhoni,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,0,1,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,0,2,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,0,3,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,4,0,0,0,0,0,,,0.0
19,1,CSK,RR,0,4,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,0,5,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,2,0,0,0,0,0,,,0.0
19,1,CSK,RR,0,6,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,2,0,0,0,0,0,,,0.0
19,1,CSK,RR,1,1,Ruturaj Gaikwad,Devon Conway,Shardul Thakur,1,0,0,0,0,0,,,129.2
19,1,CSK,RR,1,2,Ruturaj Gaikwad,Devon Conway,Shardul Thakur,4,0,0,0,0,0,,,127.9
19,1,CSK,RR,1,3,Ruturaj Gaikwad,Devon Conway,Shardul Thakur,0,0,0,0,0,0,,,129.3
19,1,CSK,RR,1,4,Ruturaj Gaikwad,Devon Conway,Shardul Thakur,0,0,0,0,0,0,,,131.5
19,1,CSK,RR,1,5,Ruturaj Gaikwad,Devon Conway,Shardul Thakur,0,0,0,0,0,0,,,134.2
19,1,CSK,RR,1,6,Devon Conway,Ruturaj Gaikwad,Shardul Thakur,1,0,0,0,0,0,,,139.0
19,1,CSK,RR,2,1,Ruturaj Gaikwad,Devon Conway,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,2,2,Ruturaj Gaikwad,Devon Conway,Mitchell Santner,4,1,1,0,0,0,,,0.0
19,1,CSK,RR,2,3,Ruturaj Gaikwad,Devon Conway,Mitchell Santner,6,0,0,0,0,0,,,0.0
19,1,CSK,RR,2,4,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,2,5,Devon Conway,Ruturaj Gaikwad,Mitchell Santner,2,0,0,0,0,0,,,0.0
19,1,CSK,RR,2,6,Ruturaj Gaikwad,Devon Conway,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,3,1,Devon Conway,Ruturaj Gaikwad,Shardul Thakur,1,0,0,0,0,0,,,129.7
19,1,CSK,RR,3,2,Devon Conway,Ruturaj Gaikwad,Shardul Thakur,4,0,0,0,0,0,,,132.2
19,1,CSK,RR,3,3,Devon Conway,Ruturaj Gaikwad,Shardul Thakur,4,0,0,0,0,0,,,131.5
19,1,CSK,RR,3,4,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,0,0,0,0,0,0,bowled,Devon Conway,132.4
19,1,CSK,RR,3,5,Ruturaj Gaikwad,Shivam Dube,Shardul Thakur,1,0,0,0,0,0,,,137.6
19,1,CSK,RR,3,6,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,1,0,0,0,0,0,,,130.2
19,1,CSK,RR,4,1,Ruturaj Gaikwad,Shivam Dube,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,4,2,Shivam Dube,Ruturaj Gaikwad,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,4,3,Shivam Dube,Ruturaj Gaikwad,Mitchell Santner,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,4,4,Ruturaj Gaikwad,Shivam Dube,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,4,5,Shivam Dube,Ruturaj Gaikwad,Mitchell Santner,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,4,6,Shivam Dube,Ruturaj Gaikwad,Mitchell Santner,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,5,1,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,2,0,0,0,0,0,,,132.7
19,1,CSK,RR,5,2,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,6,0,0,0,0,0,,,135.1
19,1,CSK,RR,5,3,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,0,0,0,0,0,0,,,139.2
19,1,CSK,RR,5,4,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,0,0,0,0,0,0,,,133.9
19,1,CSK,RR,5,5,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,0,0,0,0,0,0,,,138.5
19,1,CSK,RR,5,6,Shivam Dube,Ruturaj Gaikwad,Shardul Thakur,0,0,0,0,0,0,,,127.7
19,1,CSK,RR,6,1,Ruturaj Gaikwad,Shivam Dube,Deepak Chahar,1,0,0,0,0,0,,,137.1
19,1,CSK,RR,6,2,Ruturaj Gaikwad,Shivam Dube,Deepak Chahar,0,0,0,0,0,0,,,135.2
19,1,CSK,RR,6,3,Ruturaj Gaikwad,Shivam Dube,Deepak Chahar,0,0,0,0,0,0,,,136.3
19,1,CSK,RR,6,4,Shivam Dube,Ruturaj Gaikwad,Deepak Chahar,1,0,0,0,0,0,,,132.3
19,1,CSK,RR,6,5,Shivam Dube,Ruturaj Gaikwad,Deepak Chahar,0,1,1,0,0,0,,,136.2
19,1,CSK,RR,6,6,Shivam Dube,Ruturaj Gaikwad,Deepak Chahar,6,0,0,0,0,0,,,131.1
19,1,CSK,RR,7,1,Shivam Dube,Ruturaj Gaikwad,Tushar Deshpande,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,7,2,Ruturaj Gaikwad,Shivam Dube,Tushar Deshpande,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,7,3,Shivam Dube,Ruturaj Gaikwad,Tushar Deshpande,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,7,4,Shivam Dube,Ruturaj Gaikwad,Tushar Deshpande,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,7,5,Ruturaj Gaikwad,Shivam Dube,Tushar Deshpande,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,7,6,Ruturaj Gaikwad,Shivam Dube,Tushar Deshpande,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,8,1,Ruturaj Gaikwad,Shivam Dube,Matheesha Pathirana,0,0,0,0,0,0,,,145.8
19,1,CSK,RR,8,2,Ruturaj Gaikwad,Shivam Dube,Matheesha Pathirana,0,0,0,0,0,0,,,148.3
19,1,CSK,RR,8,3,Rachin Ravindra,Shivam Dube,Matheesha Pathirana,0,0,0,0,0,0,run out,Ruturaj Gaikwad,144.9
19,1,CSK,RR,8,4,Shivam Dube,Rachin Ravindra,Matheesha Pathirana,1,0,0,0,0,0,,,148.3
19,1,CSK,RR,8,5,Rachin Ravindra,Shivam Dube,Matheesha Pathirana,1,0,0,0,0,0,,,136.6
19,1,CSK,RR,8,6,Shivam Dube,Rachin Ravindra,Matheesha Pathirana,1,0,0,0,0,0,,,150.4
19,1,CSK,RR,9,1,Shivam Dube,Rachin Ravindra,Deepak Chahar,4,0,0,0,0,0,,,135.2
19,1,CSK,RR,9,2,Shivam Dube,Rachin Ravindra,Deepak Chahar,0,0,0,0,0,0,,,132.3
19,1,CSK,RR,9,3,Shivam Dube,Rachin Ravindra,Deepak Chahar,0,0,0,0,0,0,,,131.3
19,1,CSK,RR,9,4,Rachin Ravindra,Shivam Dube,Deepak Chahar,1,0,0,0,0,0,,,129.3
19,1,CSK,RR,9,5,Shivam Dube,Rachin Ravindra,Deepak Chahar,1,0,0,0,0,0,,,136.4
19,1,CSK,RR,9,6,Shivam Dube,Rachin Ravindra,Deepak Chahar,6,0,0,0,0,0,,,131.5
19,1,CSK,RR,10,1,Rachin Ravindra,Shivam Dube,Tushar Deshpande,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,10,2,Shivam Dube,Rachin Ravindra,Tushar Deshpande,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,10,3,Rachin Ravindra,Shivam Dube,Tushar Deshpande,1,0,0,0,0,0,,,0.0
19,1,CSK,RR,10,4,Rachin Ravindra,Shivam Dube,Tushar Deshpande,0,0,0,0,0,0,,,0.0
19,1,CSK,RR,10,5,Rachin Ravindra,Shivam Dube,Tushar Deshpande,4,0,0,0,0,0,,,0.0
19,1,CSK,RR,10,6,Rachin Ravindra,Shivam Dube,Tushar Deshpande,4,0,0,0,0,0,,,0.0
19,1,CSK,RR,11,1,Rachin Ravindra,Shivam Dube,Matheesha Pathirana,2,0,0,0,0,0,,,136.5
19,1,CSK,RR,11,2,Shivam Dube,Rachin Ravindra,Matheesha Pathirana,1,0,0,0,0,0,,,141.7
19,1,CSK,RR,11,3,Shivam Dube,Rachin Ravindra,Matheesha Pathirana,0,0,0,0,0,0,,,145.6
